,pressure,wavenumber,opd,w0,g0
343,15,25000.0,0.0,0.0,0.0
344,15,33333.333333333336,0.0,0.0,0.0
345,16,4000.0,0.0,0.0,0.0
346,16,4166.666666666667,0.0,0.0,0.0
347,16,4347.826086956522,0.0,0.0,0.0
348,16,4545.454545454545,0.0,0.0,0.0
349,16,4761.9047619047615,0.0,0.0,0.0
350,16,5000.0,0.0,0.0,0.0
351,16,5263.1578947368425,0.0,0.0,0.0
352,16,5555.555555555556,0.0,0.0,0.0
353,16,5882.352941176471,0.0,0.0,0.0
354,16,6250.0,0.0,0.0,0.0
355,16,6666.666666666667,0.0,0.0,0.0
356,16,7142.857142857143,0.0,0.0,0.0
357,16,7692.307692307692,0.0,0.0,0.0
358,16,8333.333333333334,0.0,0.0,0.0
359,16,9090.90909090909,0.0,0.0,0.0
360,16,10000.0,0.0,0.0,0.0
361,16,11111.111111111111,0.0,0.0,0.0
362,16,12500.0,0.0,0.0,0.0
363,16,14285.714285714286,0.0,0.0,0.0
364,16,16666.666666666668,0.0,0.0,0.0
365,16,20000.0,0.0,0.0,0.0
366,16,25000.0,0.0,0.0,0.0
367,16,33333.333333333336,0.0,0.0,0.0
368,17,4000.0,0.0,0.0,0.0
369,17,4166.666666666667,0.0,0.0,0.0
370,17,4347.826086956522,0.0,0.0,0.0
371,17,4545.454545454545,0.0,0.0,0.0
372,17,4761.9047619047615,0.0,0.0,0.0
373,17,5000.0,0.0,0.0,0.0
374,17,5263.1578947368425,0.0,0.0,0.0
375,17,5555.555555555556,0.0,0.0,0.0
376,17,5882.352941176471,0.0,0.0,0.0
377,17,6250.0,0.0,0.0,0.0
378,17,6666.666666666667,0.0,0.0,0.0
379,17,7142.857142857143,0.0,0.0,0.0
380,17,7692.307692307692,0.0,0.0,0.0
381,17,8333.333333333334,0.0,0.0,0.0
382,17,9090.90909090909,0.0,0.0,0.0
383,17,10000.0,0.0,0.0,0.0
384,17,11111.111111111111,0.0,0.0,0.0
385,17,12500.0,0.0,0.0,0.0
386,17,14285.714285714286,0.0,0.0,0.0
387,17,16666.666666666668,0.0,0.0,0.0
388,17,20000.0,0.0,0.0,0.0
389,17,25000.0,0.0,0.0,0.0
390,17,33333.333333333336,0.0,0.0,0.0
391,18,4000.0,0.0,0.0,0.0
392,18,4166.666666666667,0.0,0.0,0.0
393,18,4347.826086956522,0.0,0.0,0.0
394,18,4545.454545454545,0.0,0.0,0.0
395,18,4761.9047619047615,0.0,0.0,0.0
396,18,5000.0,0.0,0.0,0.0
397,18,5263.1578947368425,0.0,0.0,0.0
398,18,5555.555555555556,0.0,0.0,0.0
399,18,5882.352941176471,0.0,0.0,0.0
400,18,6250.0,0.0,0.0,0.0
401,18,6666.666666666667,0.0,0.0,0.0
402,18,7142.857142857143,0.0,0.0,0.0
403,18,7692.307692307692,0.0,0.0,0.0
404,18,8333.333333333334,0.0,0.0,0.0
405,18,9090.90909090909,0.0,0.0,0.0
406,18,10000.0,0.0,0.0,0.0
407,18,11111.111111111111,0.0,0.0,0.0
408,18,12500.0,0.0,0.0,0.0
409,18,14285.714285714286,0.0,0.0,0.0
410,18,16666.666666666668,0.0,0.0,0.0
411,18,20000.0,0.0,0.0,0.0
412,18,25000.0,0.0,0.0,0.0
413,18,33333.333333333336,0.0,0.0,0.0
414,19,4000.0,0.0,0.0,0.0
415,19,4166.666666666667,0.0,0.0,0.0
416,19,4347.826086956522,0.0,0.0,0.0
417,19,4545.454545454545,0.0,0.0,0.0
418,19,4761.9047619047615,0.0,0.0,0.0
419,19,5000.0,0.0,0.0,0.0
