x, y
494.6520239521683, 0.6070612980769231
499.9430295813279, 0.6032151442307693
503.3509753999256, 0.5858974163348859
505.99647804542826, 0.5512820317195012
507.0546791036293, 0.5205128009502704
509.70018174913196, 0.5051281855656551
510.758382807333, 0.5358974163348859
512.8747849237351, 0.5666666471041166
514.4620865110367, 0.5974358778733474
518.1657902147404, 0.5897435701810397
520.2821923311425, 0.5628204932579628
523.4567955057457, 0.5512820317195012
526.6313986803489, 0.5743589547964243
530.8642029131531, 0.5589742807241587
531.9224039713541, 0.5320512038010817
534.0388060877563, 0.4935896653395433
534.5679066168568, 0.45128197303185097
536.1552082041584, 0.4051281268780048
536.1552082041584, 0.4051281268780048
537.2134092623595, 0.36282043457031254
538.2716103205605, 0.32435889610877405
539.3298113787615, 0.28974351149338945
540.3880124369626, 0.25128197303185096
542.5044145533648, 0.23205120380108174
544.0917161406663, 0.2589742807241587
545.1499171988673, 0.30512812687800484
545.6790177279679, 0.3551281268780048
545.6790177279679, 0.401281973031851
546.737218786169, 0.44743581918569714
547.2663193152695, 0.48974351149338946
548.3245203734706, 0.5320512038010817
550.4409224898727, 0.5782050499549279
550.4409224898727, 0.5782050499549279
552.5573246062748, 0.5628204345703125
557.8483298972801, 0.5474358191856972
557.8483298972801, 0.5474358191856972
561.0229330718832, 0.5397435114933895
563.6684357173859, 0.5166665884164664
565.7848378337881, 0.48974351149338946
566.8430388919891, 0.4589742807241587
568.4303404792906, 0.4282050499549279
570.0176420665923, 0.3935896653395433
572.1340441829943, 0.36282043457031254
572.6631447120949, 0.3358973576472356
574.2504462993965, 0.30897428072415867
603.8800759290261, 0.401281973031851
605.4673775163277, 0.37820504995492793
605.9964780454283, 0.34743581918569716
607.5837796327298, 0.3205127422626202
608.1128801618304, 0.2858973576472356
609.700181749132, 0.25128197303185096
611.2874833364335, 0.21666658841646635
612.3456843946346, 0.1782050499549279
613.4038854528357, 0.1435896653395433
616.5784886274388, 0.11666658841646635
620.811292860243, 0.1128204345703125
622.9276949766452, 0.13974351149338943
624.5149965639467, 0.18974351149338944
625.5731976221479, 0.23205120380108174
626.6313986803489, 0.27051274226262023
627.68959973855, 0.32435889610877405
629.806001854952, 0.3666665884164664
631.9224039713541, 0.401281973031851
635.6261076750578, 0.3897435114933894
638.2716103205605, 0.35897428072415866
639.8589119078621, 0.3320512038010818
641.4462134951636, 0.301281973031851
645.1499171988673, 0.30512812687800484
647.2663193152695, 0.28205120380108173
650.9700230189732, 0.24743581918569713
654.1446261935764, 0.21666658841646635
655.731927780878, 0.1782050499549279
660.4938325427827, 0.14743581918569712
665.2557373046875, 0.1282050499549279
668.9594410083912, 0.13205120380108173
671.6049436538938, 0.1782050499549279
673.721345770296, 0.23205120380108174
676.3668484157986, 0.28974351149338945
679.8941798941798, 0.2679486788236178
680.952380952381, 0.23333329420823318
683.5978835978835, 0.19871790959284857
687.3015873015872, 0.22179483266977165
690.4761904761905, 0.24871790959284856
693.1216931216932, 0.22948714036207934
695.2380952380952, 0.17948714036207933
697.3544973544973, 0.14102560190054086
700.5291005291006, 0.09487175574669472
704.2328042328043, 0.08333329420823318
707.936507936508, 0.11025637113131011
711.1111111111111, 0.13717944805438703
714.8148148148148, 0.12948714036207934
715.8730158730159, 0.09871790959284857
717.4603174603175, 0.0679486788236178
723.8095238095239, 0.052564063439002405
730.1587301587301, 0.04871790959284856
737.5661375661375, 0.07179483266977164
740.2116402116402, 0.11025637113131011
743.3862433862433, 0.1679486788236178
744.9735449735449, 0.19871790959284857
750.2645502645503, 0.2025640634390024
753.968253968254, 0.19871790959284857
757.1428571428571, 0.17948714036207933
759.7883597883598, 0.14102560190054086
762.4338624338625, 0.11025637113131011
766.6666666666666, 0.08717944805438703
770.3703703703704, 0.08333329420823318
774.6031746031746, 0.07179483266977164
780.4232804232804, 0.04487175574669471
787.3015873015872, 0.04487175574669471
792.5925925925926, 0.03717944805438702
801.5873015873016, 0.041025601900540866
796.2962962962963, 0.03717944805438702
